trip_id,route_id,action,minimum_time,maximum_time,stop_id,latest_information_time,unique_trip_id
083800_7..N,7,STOPPED_OR_SKIPPED,1559415026.0,1559415045.0,726N,1559415045,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415225.0,1559415237.0,725N,1559415237,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415317.0,1559415327.0,724N,1559415327,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415417.0,1559415437.0,723N,1559415437,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415605.0,1559415617.0,721N,1559415617,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415697.0,1559415707.0,720N,1559415707,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415817.0,1559415835.0,719N,1559415835,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559415998.0,1559416015.0,718N,1559416015,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559416468.0,1559416488.0,712N,1559416488,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559416976.0,1559416989.0,707N,1559416989,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559417229.0,1559417296.0,702N,1559417249,083800_7..N_1559408289
083800_7..N,7,STOPPED_OR_SKIPPED,1559417369.0,1559417369.0,701N,1559417369,083800_7..N_1559408289
053400_7..N,7,STOPPED_OR_SKIPPED,1559393472.0,1559393488.0,726N,1559393488,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559393622.0,1559393638.0,725N,1559393638,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559393728.0,1559393742.0,724N,1559393742,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559393808.0,1559393822.0,723N,1559393822,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559394003.0,1559394018.0,721N,1559394018,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559394078.0,1559394093.0,720N,1559394093,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559394188.0,1559394203.0,719N,1559394203,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559394353.0,1559394368.0,718N,1559394368,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559394919.0,1559394934.0,712N,1559394934,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559394919.0,1559395739.0,707N,1559394934,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559395925.0,1559395940.0,702N,1559395940,053400_7..N_1559390048
053400_7..N,7,STOPPED_OR_SKIPPED,1559396080.0,1559396080.0,701N,1559396080,053400_7..N_1559390048
050200_7..N,7,STOPPED_OR_SKIPPED,1559391870.0,1559391886.0,726N,1559391886,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559391976.0,1559391990.0,725N,1559391990,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559392070.0,1559392087.0,724N,1559392087,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559392160.0,1559392177.0,723N,1559392177,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559392357.0,1559392371.0,721N,1559392371,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559392451.0,1559392467.0,720N,1559392467,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559392571.0,1559392587.0,719N,1559392587,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559392741.0,1559392751.0,718N,1559392751,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559393318.0,1559393332.0,712N,1559393332,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559393318.0,1559394233.0,707N,1559393332,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559394448.0,1559394463.0,702N,1559394463,050200_7..N_1559388145
050200_7..N,7,STOPPED_OR_SKIPPED,1559394569.0,1559394569.0,701N,1559394569,050200_7..N_1559388145
131750_7..N,7,STOPPED_OR_SKIPPED,1559440299.0,1559440695.0,726N,1559440315,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559440846.0,1559440860.0,725N,1559440860,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559440936.0,1559440950.0,724N,1559440950,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559441016.0,1559441030.0,723N,1559441030,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559441211.0,1559441226.0,721N,1559441226,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559441291.0,1559441306.0,720N,1559441306,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559441411.0,1559441426.0,719N,1559441426,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559441561.0,1559441591.0,718N,1559441591,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559441942.0,1559441956.0,712N,1559441956,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559442157.0,1559442172.0,707N,1559442172,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559442522.0,1559442537.0,702N,1559442537,131750_7..N_1559437063
131750_7..N,7,STOPPED_OR_SKIPPED,1559442597.0,1559442597.0,701N,1559442597,131750_7..N_1559437063
065400_7..N,7,STOPPED_OR_SKIPPED,1559403996.0,1559404016.0,726N,1559404016,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404166.0,1559404182.0,725N,1559404182,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404256.0,1559404272.0,724N,1559404272,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404346.0,1559404366.0,723N,1559404366,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404593.0,1559404606.0,721N,1559404606,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404666.0,1559404686.0,720N,1559404686,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404793.0,1559404806.0,719N,1559404806,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559404957.0,1559404973.0,718N,1559404973,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559405537.0,1559405547.0,712N,1559405547,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559405537.0,1559406388.0,707N,1559405547,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559406778.0,1559406798.0,702N,1559406798,065400_7..N_1559397251
065400_7..N,7,STOPPED_OR_SKIPPED,1559406898.0,1559406898.0,701N,1559406898,065400_7..N_1559397251
045350_7..S,7,STOPPED_AT,1559388506.0,1559388616.0,701S,1559388526,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559388676.0,1559388694.0,702S,1559388694,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559388856.0,1559388876.0,705S,1559388876,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559388936.0,1559388954.0,706S,1559388954,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389044.0,1559389056.0,707S,1559389056,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389176.0,1559389196.0,708S,1559389196,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389287.0,1559389304.0,709S,1559389304,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389407.0,1559389437.0,710S,1559389437,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389487.0,1559389497.0,711S,1559389497,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389557.0,1559389577.0,712S,1559389577,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389685.0,1559389697.0,713S,1559389697,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389727.0,1559389787.0,714S,1559389747,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389855.0,1559389867.0,715S,1559389867,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559389927.0,1559389945.0,716S,1559389945,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390048.0,1559390068.0,718S,1559390068,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390188.0,1559390205.0,719S,1559390205,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390308.0,1559390328.0,720S,1559390328,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390388.0,1559390405.0,721S,1559390405,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390598.0,1559390618.0,723S,1559390618,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390678.0,1559390695.0,724S,1559390695,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390786.0,1559390799.0,725S,1559390799,045350_7..S_1559385221
045350_7..S,7,STOPPED_OR_SKIPPED,1559390879.0,1559390879.0,726S,1559390879,045350_7..S_1559385221
115800_7..N,7,STOPPED_OR_SKIPPED,1559431078.0,1559431088.0,726N,1559431088,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559431238.0,1559431258.0,725N,1559431258,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559431348.0,1559431368.0,724N,1559431368,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559431438.0,1559431458.0,723N,1559431458,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559431648.0,1559431668.0,721N,1559431668,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559431728.0,1559431738.0,720N,1559431738,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559431848.0,1559431869.0,719N,1559431869,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559432019.0,1559432029.0,718N,1559432029,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559432599.0,1559432619.0,712N,1559432619,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559433260.0,1559433290.0,707N,1559433290,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559433571.0,1559433591.0,702N,1559433591,115800_7..N_1559427505
115800_7..N,7,STOPPED_OR_SKIPPED,1559433640.0,1559433640.0,701N,1559433640,115800_7..N_1559427505
103800_7..N,7,STOPPED_OR_SKIPPED,1559423868.0,1559423882.0,726N,1559423882,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559423902.0,1559423912.0,725N,1559423912,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559423992.0,1559424008.0,724N,1559424008,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559424082.0,1559424098.0,723N,1559424098,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559424282.0,1559424298.0,721N,1559424298,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559424342.0,1559424359.0,720N,1559424359,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559424479.0,1559424492.0,719N,1559424492,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559424619.0,1559424649.0,718N,1559424649,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559425223.0,1559425243.0,712N,1559425243,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559425911.0,1559425924.0,707N,1559425924,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559426194.0,1559426214.0,702N,1559426214,103800_7..N_1559420293
103800_7..N,7,STOPPED_OR_SKIPPED,1559426321.0,1559426321.0,701N,1559426321,103800_7..N_1559420293
128550_7..S,7,STOPPED_OR_SKIPPED,1559438747.0,1559438764.0,701S,1559438764,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559438838.0,1559438854.0,702S,1559438854,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439008.0,1559439024.0,705S,1559439024,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439098.0,1559439114.0,706S,1559439114,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439188.0,1559439204.0,707S,1559439204,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439278.0,1559439298.0,708S,1559439298,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439374.0,1559439388.0,709S,1559439388,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439478.0,1559439495.0,710S,1559439495,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439555.0,1559439585.0,711S,1559439585,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439645.0,1559439659.0,712S,1559439659,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439749.0,1559439769.0,713S,1559439769,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439829.0,1559439845.0,714S,1559439845,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439919.0,1559439935.0,715S,1559439935,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559439995.0,1559440009.0,716S,1559440009,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440129.0,1559440145.0,718S,1559440145,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440249.0,1559440269.0,719S,1559440269,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440390.0,1559440405.0,720S,1559440405,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440465.0,1559440480.0,721S,1559440480,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440665.0,1559440680.0,723S,1559440680,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440770.0,1559440786.0,724S,1559440786,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440860.0,1559440890.0,725S,1559440890,128550_7..S_1559435143
128550_7..S,7,STOPPED_OR_SKIPPED,1559440936.0,1559440936.0,726S,1559440936,128550_7..S_1559435143
096550_7..S,7,STOPPED_OR_SKIPPED,1559419532.0,1559419548.0,701S,1559419548,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559419622.0,1559419638.0,702S,1559419638,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559419803.0,1559419818.0,705S,1559419818,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559419879.0,1559419893.0,706S,1559419893,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559419973.0,1559419989.0,707S,1559419989,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420063.0,1559420079.0,708S,1559420079,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420183.0,1559420199.0,709S,1559420199,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420353.0,1559420369.0,710S,1559420369,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420429.0,1559420459.0,711S,1559420459,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420534.0,1559420549.0,712S,1559420549,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420639.0,1559420654.0,713S,1559420654,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420719.0,1559420734.0,714S,1559420734,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420809.0,1559420824.0,715S,1559420824,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559420899.0,1559420914.0,716S,1559420914,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421040.0,1559421054.0,718S,1559421054,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421174.0,1559421190.0,719S,1559421190,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421310.0,1559421325.0,720S,1559421325,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421390.0,1559421405.0,721S,1559421405,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421600.0,1559421615.0,723S,1559421615,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421690.0,1559421705.0,724S,1559421705,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559421980.0,1559421995.0,725S,1559421995,096550_7..S_1559415938
096550_7..S,7,STOPPED_OR_SKIPPED,1559422055.0,1559422055.0,726S,1559422055,096550_7..S_1559415938
100550_7..S,7,STOPPED_OR_SKIPPED,1559421860.0,1559421875.0,701S,1559421875,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559421950.0,1559421965.0,702S,1559421965,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422100.0,1559422116.0,705S,1559422116,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422181.0,1559422196.0,706S,1559422196,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422271.0,1559422286.0,707S,1559422286,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422376.0,1559422391.0,708S,1559422391,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422451.0,1559422471.0,709S,1559422471,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422561.0,1559422576.0,710S,1559422576,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422636.0,1559422651.0,711S,1559422651,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422711.0,1559422726.0,712S,1559422726,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422816.0,1559422831.0,713S,1559422831,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422891.0,1559422907.0,714S,1559422907,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559422971.0,1559422987.0,715S,1559422987,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423061.0,1559423091.0,716S,1559423091,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423181.0,1559423201.0,718S,1559423201,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423337.0,1559423351.0,719S,1559423351,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423457.0,1559423472.0,720S,1559423472,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423532.0,1559423547.0,721S,1559423547,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423748.0,1559423762.0,723S,1559423762,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559423838.0,1559423852.0,724S,1559423852,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559424112.0,1559424128.0,725S,1559424128,100550_7..S_1559418341
100550_7..S,7,STOPPED_OR_SKIPPED,1559424342.0,1559424342.0,726S,1559424342,100550_7..S_1559418341
087750_7..S,7,STOPPED_OR_SKIPPED,1559414204.0,1559414215.0,701S,1559414215,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414305.0,1559414326.0,702S,1559414326,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414486.0,1559414506.0,705S,1559414506,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414566.0,1559414584.0,706S,1559414584,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414656.0,1559414676.0,707S,1559414676,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414766.0,1559414776.0,708S,1559414776,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414844.0,1559414856.0,709S,1559414856,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559414966.0,1559414976.0,710S,1559414976,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415045.0,1559415056.0,711S,1559415056,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415117.0,1559415135.0,712S,1559415135,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415225.0,1559415237.0,713S,1559415237,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415297.0,1559415317.0,714S,1559415317,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415377.0,1559415387.0,715S,1559415387,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415467.0,1559415497.0,716S,1559415497,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415587.0,1559415605.0,718S,1559415605,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415727.0,1559415737.0,719S,1559415737,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415848.0,1559415865.0,720S,1559415865,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559415925.0,1559415938.0,721S,1559415938,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559416138.0,1559416148.0,723S,1559416148,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559416228.0,1559416238.0,724S,1559416238,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559416318.0,1559416336.0,725S,1559416336,087750_7..S_1559410661
087750_7..S,7,STOPPED_OR_SKIPPED,1559416528.0,1559416528.0,726S,1559416528,087750_7..S_1559410661
062200_7..N,7,STOPPED_OR_SKIPPED,1559398789.0,1559398802.0,726N,1559398802,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559398952.0,1559398972.0,725N,1559398972,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559399042.0,1559399062.0,724N,1559399062,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559399139.0,1559399152.0,723N,1559399152,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559399332.0,1559399352.0,721N,1559399352,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559399412.0,1559399422.0,720N,1559399422,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559399532.0,1559399550.0,719N,1559399550,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559399683.0,1559399703.0,718N,1559399703,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559400263.0,1559400283.0,712N,1559400283,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559400263.0,1559401223.0,707N,1559400283,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559401634.0,1559401654.0,702N,1559401654,062200_7..N_1559395329
062200_7..N,7,STOPPED_OR_SKIPPED,1559401714.0,1559401714.0,701N,1559401714,062200_7..N_1559395329
103000_7..N,7,STOPPED_OR_SKIPPED,1559423277.0,1559423291.0,726N,1559423291,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559423442.0,1559423457.0,725N,1559423457,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559423547.0,1559423562.0,724N,1559423562,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559423652.0,1559423672.0,723N,1559423672,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559423852.0,1559423868.0,721N,1559423868,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559423932.0,1559423942.0,720N,1559423942,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559424052.0,1559424082.0,719N,1559424082,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559424222.0,1559424232.0,718N,1559424232,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559424813.0,1559424833.0,712N,1559424833,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559425483.0,1559425500.0,707N,1559425500,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559425783.0,1559425804.0,702N,1559425804,103000_7..N_1559419818
103000_7..N,7,STOPPED_OR_SKIPPED,1559425894.0,1559425894.0,701N,1559425894,103000_7..N_1559419818
047750_7..S,7,STOPPED_AT,1559390218.0,1559390265.0,701S,1559390235,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390298.0,1559390308.0,702S,1559390308,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390448.0,1559390465.0,705S,1559390465,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390525.0,1559390538.0,706S,1559390538,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390618.0,1559390628.0,707S,1559390628,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390708.0,1559390725.0,708S,1559390725,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390786.0,1559390799.0,709S,1559390799,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390909.0,1559390926.0,710S,1559390926,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559390969.0,1559390986.0,711S,1559390986,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391059.0,1559391076.0,712S,1559391076,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391169.0,1559391179.0,713S,1559391179,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391239.0,1559391259.0,714S,1559391259,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391349.0,1559391366.0,715S,1559391366,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391409.0,1559391429.0,716S,1559391429,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391550.0,1559391566.0,718S,1559391566,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391700.0,1559391720.0,719S,1559391720,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391820.0,1559391840.0,720S,1559391840,047750_7..S_1559386653
047750_7..S,7,STOPPED_OR_SKIPPED,1559391900.0,1559391916.0,721S,1559391916,047750_7..S_1559386653
